id,cid,catid1,catid2,catid3,tag,blabel,publicview,imgvh,title1,title2,title3,title4,title5,title6,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,creator12,creator13,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,description1,description2,description3,description4,description5,description6,publisher1,publisher2,contributor1,date1,date2,type1,type2,format1,format2,identifier1,identifier2,identifier3,source1,language1,language2,language3,relation1,coverage1,pdffile,pdfsize
2161,0,0,0,0,0012_003152_000924,"""Medley Overture""",Y,650,Medley Overture,,,,,,Young Ladies of the Dayton Masonic Institute,"Taylor, Geo. C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Pond & Co.",,,1851,,Text,,1 score (16 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 76",English,,,,,0012_003152_000924.pdf,4483765
2162,0,0,0,0,0012_003152_000925,"""Old Folks at Home""",Y,650,Old Folks at Home,,,,,,,,,,,,"Tebby, F. D'Alton",,,,,,,,,,,,,,,,,,,,,,London : W. Paxton,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 77",English,,,,,0012_003152_000925.pdf,1070224
2163,0,0,0,0,0012_003152_000926,"""In Sweet September""",Y,650,In Sweet September,,,,,,,"Temple, Hope",,,"Weatherly, F. E.",,,,,,,,,,,,,,,,,,,,,,,,London : Boosey & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 79",English,,,,,0012_003152_000926.pdf,2485556
2164,0,0,0,0,0012_003152_000927,"""If Winter Comes (Summer Will Come Again)""",Y,650,If Winter Comes (Summer Will Come Again),,,,,,,"Tennent, H. M.",,,"Arkell, Reginald",,,,,,,,,,,,,,,,,,,,,,,,"New York : Chappell-Harms, Inc.",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 80",English,,,,,0012_003152_000927.pdf,1763152
2165,0,0,0,0,0012_003152_000928,"""A Summer Night""",Y,650,A Summer Night,,,,Une Nuit de Mai,,,"Thomas, A. Goring",,,"Marzials, Theo.",,,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1902,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 81",English,French,,,,0012_003152_000928.pdf,2507778
2166,0,0,0,0,0012_003152_000929,"""Winds in the Trees""",Y,650,Winds in the Trees,,,,,,,"Thomas, A. Goring",,,"Craik, Dinah Maria Mulock",,,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 82",English,,,,,0012_003152_000929.pdf,1969309
2167,0,0,0,0,0012_003152_000930,"""Mignon's Song""",Y,650,Mignon's Song,,,,,,"Nilsson, Christine","Thomas, Ambroise",,,"Oxenford, John",,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1870,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 83",English,,,,,0012_003152_000930.pdf,2150022
2168,0,0,0,0,0012_003152_000931,"""Good Night! Love"","" Good Night!""",Y,650,"Good Night! Love, Good Night!",,,,,,,"Thomas, E.",,,"Cist, Lewis J. Esq.",,,,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : T.B. Mason",,,1847,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 84",English,,,,,0012_003152_000931.pdf,811952
2169,0,0,0,0,0012_003152_000932,"""The Tears of Early Love""",Y,650,The Tears of Early Love,,,,,,,"Thomas, E.",,,"Thomas, F. W.",,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : W.C. Peters",,,1849,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 85",English,,,,,0012_003152_000932.pdf,989927
2170,0,0,0,0,0012_003152_000933,"""The Cottage by the Sea""",Y,650,The Cottage by the Sea,,,,,,,"Thomas, J. R.",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Howard & Co.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 86",English,,,,,0012_003152_000933.pdf,1041664
2171,0,0,0,0,0012_003152_000934,"""The Cottage by the Sea""",Y,650,The Cottage by the Sea,,,,,,,"Thomas, J. R.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Son & Co.",,,1856,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 87",English,,,,,0012_003152_000934.pdf,2122709
2172,0,0,0,0,0012_003152_000935,"""The Cottage by the Sea""",Y,650,The Cottage by the Sea,,,,,,,"Thomas, J. R.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Pond & Co.",,,1856,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 88",English,,,,,0012_003152_000935.pdf,1769226
2173,0,0,0,0,0012_003152_000936,"""Softly Oe'r the Rippling Waters""",Y,650,Softly Oe'r the Rippling Waters,,,,,,,"Thomas, J. R.",,,"Cooper, Geo.",,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1866,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 89",English,,,,,0012_003152_000936.pdf,1505328
2174,0,0,0,0,0012_003152_000937,"""The Spring Time of Year is Coming""",Y,650,The Spring Time of Year Is Coming,,,,,,,,,,,,Thompson,,,,,,,,,,,,,,,,,,,,,,New York : Williams & Sons,,,1880,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 90",English,,,,,0012_003152_000937.pdf,3191453
2175,0,0,0,0,0012_003152_000938,"""Willie's on the Dark Blue Sea""",Y,650,Willie's on the Dark Blue Sea,,,,,,,"Thompson, H.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson,,,1853,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 91",English,,,,,0012_003152_000938.pdf,1090971
2176,0,0,0,0,0012_003152_000939,"""Good Night Gentle Folks""",Y,650,Good Night Gentle Folks,,,,,,,"Thompson, Will L.",,,"Thompson, Will L.",,,,,,,,,,,,,,,,,,,,,,,,"East Liverpool, OH : W.L. Thompson & Co.",,,1882,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 92",English,,,,,0012_003152_000939.pdf,2504701
2177,0,0,0,0,0012_003152_000940,"""Razzle Dazzle""",Y,650,Razzle Dazzle,,,,,,,"Thompson, Willard","Chester, Fred.",,"Thompson, Willard",,,,,,,,,,,,,,,,,,,,,,,,New York : Willis Woodward & Co.,,,1898,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 93",English,,,,,0012_003152_000940.pdf,1891294
2178,0,0,0,0,0012_003152_000941,"""How I Miss You No One Knows""",Y,650,How I Miss You No One Knows,,,,,,,"Tidd, G. M.","McCullough, Earl",,,,,,,,,,,,,,,,,,,,,,,,,,"Columbus, OH : G.M. Tidd",,,1922,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 94",English,,,,,0012_003152_000941.pdf,1040587
2179,0,0,0,0,0012_003152_000942,"""Beauty's Eyes""",Y,650,Beauty's Eyes,,,,,,"Barrington Foote, Alec Marsh","Tosti, F. Paolo",,,"Weatherly, F. E.",,,,,,,,,,,,,,,,,,,,,,,,London : Chappell & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 95",English,,,,,0012_003152_000942.pdf,2587309
2180,0,0,0,0,0012_003152_000943,"""Forever and Forever""",Y,650,Forever and Forever,,,,,,,"Tosti, F. Paolo",,,,,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 8, Folder 96",English,,,,,0012_003152_000943.pdf,1558452
2181,0,0,0,0,0012_003152_000944,"""Good-Bye""",Y,650,Good-Bye,,,,,,,"Tosti, F. Paolo",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : G. Ricordi & Co.",,,1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 1",French,,,,,0012_003152_000944.pdf,3075125
2182,0,0,0,0,0012_003152_000945,"""Chanson de l'Adieu""",Y,650,Chanson de l'Adieu,,,,,,,"Tosti, F. Paolo",,,"D'Haraucort, Edmond","Simon, Connie",,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : G. Ricordi & Co.",,,1902,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 2",English,,,,,0012_003152_000945.pdf,1943275
2183,0,0,0,0,0012_003152_000946,"""I Am Not Fair""",Y,650,I Am Not Fair,,,,,,,"Tosti, F. Paolo",,,"Clifford, Ethel",,,,,,,,,,,,,,,,,,,,,,,,New York : Boosey & Co.,,,1905,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 3",English,,,,,0012_003152_000946.pdf,1800435
2184,0,0,0,0,0012_003152_000947,"""Les Papillons""",Y,650,Les Papillons,,,,,,,"Tosti, F. Paul",,,"Gautier, T.",,,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Edizioni Ricordi",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 4",French,,,,,0012_003152_000947.pdf,2589279
2185,0,0,0,0,0012_003152_000948,"""Non M'ama Piu""",Y,650,Non M'ama Piu,,,,,,,"Tosti, Francesco",,,"Tagliafico, D.",,,,,,,,,,,,,,,,,,,,,,,,Paris : Langlois,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 5",Italian,French,,,,0012_003152_000948.pdf,2630315
2186,0,0,0,0,0012_003152_000949,"""Oh! Quanto io T'amerei!""",Y,650,Oh! Quanto io T'amerei!,,,,Oh! What Excess of Joy!,,,"Tosti, Francesco Paolo",,,"Renzis, F. de","Stevens, Henry",,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Edizioni Ricordi",,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 6",English,,,,,0012_003152_000949.pdf,3920710
2187,0,0,0,0,0012_003152_000950,"""Parted""",Y,650,Parted,,,,,,Ben Davies,"Tosti, F. Paolo",,,"Weatherly, Fred. E.",,,,,,,,,,,,,,,,,,,,,,,,New York : Boosey & Co.,,,1900,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 7",English,,,,,0012_003152_000950.pdf,2683343
2188,0,0,0,0,0012_003152_000951,"""Quando Cadrn le Foglie""",Y,650,Quando Cadran le Foglie,,,,,,,"Tosti, F. Paolo",,,"Stecchetti, Lorenzo",,,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : R. Stabilimento Ricordi",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 8",italian,,,,,0012_003152_000951.pdf,1478123
2189,0,0,0,0,0012_003152_000952,"""Vorrei Morire!""",Y,650,Vorrei Morire!,,,,,,,"Tosti, F. Paolo",,,"Cognetti, L. M.",,,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Edizioni Ricordi",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 9",English,,,,,0012_003152_000952.pdf,3196567
2190,0,0,0,0,0012_003152_000953,"""Vous et Moi!""",Y,650,Vous et Moi!,,,,Voi ed io!,,,"Tosti, F. Paul",,,"Castellana, Comtesse de","Zanardini, A.",,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Edizioni Ricordi",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 10",French,Italian,,,,0012_003152_000953.pdf,2864614
2191,0,0,0,0,0012_003152_000954,"""Do Not Heed Her Warning""",Y,650,Do Not Heed Her Warning,,,,,,,"Tucker, Henry",,,"Manahan, T.",,,"Dobigny, A.",,,,,,,,,,,,,,,,,,,,,London : E. Donajowski,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 11",English,,,,,0012_003152_000954.pdf,2710213
2192,0,0,0,0,0012_003152_000955,"""Star of the Evening""",Y,650,Star of the Evening,,,,,,,"Sayles, James M.",,,"Sayles, James M.",,"Tucker, Henry",,,,,,,,,,,,,,,,,,,,,,New York : H. Hidley,,,1855,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 12",English,,,,,0012_003152_000955.pdf,2290899
2193,0,0,0,0,0012_003152_000956,"""Sweet Memory""",Y,650,Sweet Memory,,,,,,,"Turner, J. W.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : T.B. Harms & Co.,,,1872,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 15",English,,,,,0012_003152_000956.pdf,1412652
2194,0,0,0,0,0012_003152_000957,"""St. Paul Waltz""",Y,650,St. Paul Waltz,,,,,,Vaas and Dean's Light Guard Band,,,,,,"Vaas, A. J.",,,,,,,,,,,,,,,,,,,,,,Chicago : Root & Cady,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 16",English,,,,,0012_003152_000957.pdf,1291791
2195,0,0,0,0,0012_003152_000958,"""Y... Como le Va?""",Y,650,Y... Como le Va?,,,,,,Maurice,"Valverde, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1909,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 17",English,,,,,0012_003152_000958.pdf,2456534
2196,0,0,0,0,0012_003152_000959,"""Arban Valzer""",Y,650,Arban Valzer,,,,,,,"Valdoni, Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Gio Canti e C.",,,1800/1899,,Text,,1 score (14 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 18",Italian,,,,,0012_003152_000959.pdf,5521625
2197,0,0,0,0,0012_003152_000960,"""In Old Missouri""",Y,650,In Old Missouri,,,,,,,"Alstyne, Egbert Van",,,"Kahn, Gus",,,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1914,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 19",English,,,,,0012_003152_000960.pdf,2617289
2198,0,0,0,0,0012_003152_000961,"""Why Don't You  Try""",Y,650,Why Don't You  Try,,,,The Rolling Chair Song,,,"Alstyne, Egbert Van",,,"Williams, Harry",,,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1905,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 20",English,,,,,0012_003152_000961.pdf,2746507
2199,0,0,0,0,0012_003152_000962,"""The Yale March""",Y,650,The Yale March,,,,,,,"Baar, Charles L. van",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Brooks & Denton Co.,,,1894,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 21",English,,,,,0012_003152_000962.pdf,2278914
2200,0,0,0,0,0012_003152_000963,"""Good Bye"","" Sweet Day!""",Y,650,"Good Bye, Sweet Day!",,,,,,,"Vannah, Kate",,,"Thaxter, Celia",,,,,,,,,,,,,,,,,,,,,,,,Boston : White-Smith Music Publishing Co.,,,1904,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 22",English,,,,,0012_003152_000963.pdf,2206443
2201,0,0,0,0,0012_003152_000964,"""Rothesay Bay""",Y,650,Rothesay Bay,,,,,,,"Vaughan, Comyn",,,"Craik, Dinah",,,,,,,,,,,,,,,,,,,,,,,,London : Boosey & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 23",English,,,,,0012_003152_000964.pdf,2614775
2202,0,0,0,0,0012_003152_000965,"""Ave Maria""",Y,650,Ave Maria,,,,,,,"Verdi, Giuseppe",,,Dante,"Troutbeck, Rev. J.",,,,,,,,,,,,,,,,,,,,,,,"Milan, Spain : Royal Establishment Ricordi",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 24",Italian,English,,,,0012_003152_000965.pdf,3280491
2203,0,0,0,0,0012_003152_000966,"""Swiftly Thro' The West""",Y,650,Swiftly thro' the West,,,,Boat Song,,,"Verdi, Giuseppe",,,"Farnie, Henry",,,,,,,,,,,,,,,,,,,,,,,,London : Cramer & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 25",English,,,,,0012_003152_000966.pdf,2821448
2204,0,0,0,0,0012_003152_000967,"""The Review Quick Step""",Y,650,The Review Quick Step,,,,The Second Review Quick Step,,,"Viereck, J. C.",,,,,,"Donizetti, Gaetano",,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1843,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 26-27",English,,,,,0012_003152_000967.pdf,1219189
2205,0,0,0,0,0012_003152_000968,"""Souvenir d'Ole Bull""",Y,650,Souvenir d'Ole Bull,,,,,,,"Viereck, J. C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1844,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 28",French,,,,,0012_003152_000968.pdf,2310590
2206,0,0,0,0,0012_003152_000969,"""Valse du Corsaire""",Y,650,Valse du Corsaire,,,,,,,"Viereck, J. C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1844,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 29",French,,,,,0012_003152_000969.pdf,750552
2207,0,0,0,0,0012_003152_000970,"""Das Kraut Vergessenheit""",Y,650,Das Kraut Vergessenheit,,,,The Herb Forgetfulness,,,"Fielitz, Alexander von",,,"Fenton, John",,,,,,,,,,,,,,,,,,,,,,,,"Leipzig, Germany : Breitkopf & Hartel",,,1895,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 31",German,English,,,,0012_003152_000970.pdf,2183960
2208,0,0,0,0,0012_003152_000971,"""The Wind King""",Y,650,The Wind King,,,,,,,"Flotow, Friedrich von",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 32",English,,,,,0012_003152_000971.pdf,775792
2209,0,0,0,0,0012_003152_000972,"""Go On and Coax Me""",Y,650,Go On and Coax Me,,,,,,,"Tilzer, Harry von",,,"Sterling, Andrew B.",,,,,,,,,,,,,,,,,,,,,,,,New York : Harry von Tilzer Music Pub. Co.,,,1904,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 33",English,,,,,0012_003152_000972.pdf,2363153
2210,0,0,0,0,0012_003152_000973,"""When Kate and I Were Coming Thro' the Rye""",Y,650,When Kate and I Were Coming Thro' the Rye,,,,,,,"Tilzer, Harry von",,,"Sterling, Andrew B.",,,,,,,,,,,,,,,,,,,,,,,,New York : Harry von Tilzer Music Pub. Co.,,,1902,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 34",English,,,,,0012_003152_000973.pdf,2739591
2211,0,0,0,0,0012_003152_000974,"""Le Carneval de Venise""",Y,650,Le Carneval de Venise,,,,,,,"Voss, Charles","Paganini, Niccolo",,,,,,,,,,,,,,,,,,,,,,,,,,New York : William Hall & Son,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 35",French,,,,,0012_003152_000974.pdf,3579122
2212,0,0,0,0,0012_003152_000975,"""Mischief Polka""",Y,650,Mischief Polka,,,,,,,"W., C. H.",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis, MO : Balmer & Weber",,,1850,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 36",English,,,,,0012_003152_000975.pdf,734209
2213,0,0,0,0,0012_003152_000976,"""Hunting-Tower""",Y,650,Hunting-Tower,,,,"When Ye Gang Awa, Jamie",,,,,,,,"Wade, J.",,,,,,,,,,,,,,,,,,,,,,London : Howard & Co.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 37",English,,,,,0012_003152_000976.pdf,1289064
2214,0,0,0,0,0012_003152_000977,"""Dude's March""",Y,650,Dude's March,,,,,,Gilmore's Band,"Wagner, J. F.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Richard A. Saalfield,,,1890,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 38",English,,,,,0012_003152_000977.pdf,2068814
2215,0,0,0,0,0012_003152_000978,"""No"","" Sir!""",Y,650,"No, Sir!",,,,,,,"Wakefield, A. M.",,,"Wakefield, A. M.",,,,,,,,,,,,,,,,,,,,,,,,New York : W. A. Evans & Bro.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 39",English,,,,,0012_003152_000978.pdf,1571664
2216,0,0,0,0,0012_003152_000979,"""Yes"","" Sir!""",Y,650,"Yes, Sir!",,,,,,,"Wakefield, A. M.",,,"Hadinge, W. M.",,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 40",English,,,,,0012_003152_000979.pdf,2691225
2217,0,0,0,0,0012_003152_000980,"""Les Sirenes Waltz""",Y,650,Les Sirenes Waltz,,,,The Siren Waltz,,,"Waldteufel, E.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : W. A. Evans & Bro.,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 41",French,English,,,,0012_003152_000980.pdf,2974098
2218,0,0,0,0,0012_003152_000981,"""Manola Waltzes""",Y,650,Manola Waltzes,,,,,,,"Waldteufel, E.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : R.H. Macy & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 42",English,,,,,0012_003152_000981.pdf,2589657
2219,0,0,0,0,0012_003152_000982,"""The Skaters' Waltzes""",Y,650,The Skaters' Waltzes,,,,Les Patineurs,,,"Waldteufel, Emil",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : R.H. Macy & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 43",English,French,,,,0012_003152_000982.pdf,2605388
2220,0,0,0,0,0012_003152_000983,"""Flow On Thou Shining River""",Y,650,Flow On Thou Shining River,,,,,,,"Wallace, William Vincent",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. Hall & Son,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 44",English,,,,,0012_003152_000983.pdf,2879522
2221,0,0,0,0,0012_003152_000984,"""La Mexicana""",Y,650,La Mexicana,,,,,,,"Wallace, W. V.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : William Hall & Son,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 45",English,,,,,0012_003152_000984.pdf,1087587
2222,0,0,0,0,0012_003152_000985,"""Les Perles""",Y,650,Les Perles,,,,,,,"Wallace, W. V.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. Dubois,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 46",English,,,,,0012_003152_000985.pdf,3167199
2223,0,0,0,0,0012_003152_000986,"""The Midnight Waltz""",Y,650,The Midnight Waltz,,,,,,,"Wallace, W. V.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Pond & Co.",,,1844,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 47",English,,,,,0012_003152_000986.pdf,1577913
2224,0,0,0,0,0012_003152_000987,"""First Love""",Y,650,First Love,,,,,,,"Wallerstein, A.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : A.C. Peters & Bro.",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 50",English,,,,,0012_003152_000987.pdf,1053055
2225,0,0,0,0,0012_003152_000988,"""Then You're Dancing an American Rag""",Y,650,Then You're Dancing an American Rag,,,,,,,"Ward, Bob",,,,,"Green, Mort",,,,,,,,,,,,,,,,,,,,,,New York : F.B. Haviland Pub. Co.,,,1916,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 51",English,,,,,0012_003152_000988.pdf,1698618
2226,0,0,0,0,0012_003152_000989,"""Bobolink Polka""",Y,650,Bobolink Polka,,,,,,,"Warren, George William",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Son & Co.",,,1856,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 52",English,,,,,0012_003152_000989.pdf,1542840
2227,0,0,0,0,0012_003152_000990,"""The Christmas Chimes of St. Thomas'""",Y,650,The Christmas Chimes of St. Thomas',,,,,,,"Warren, George William",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1874,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 53",English,,,,,0012_003152_000990.pdf,1665750
2228,0,0,0,0,0012_003152_000991,"""Tam O'Shanter""",Y,650,Tam O'Shanter,,,,,,,"Warren, George William",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1855,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 54",English,,,,,0012_003152_000991.pdf,2119560
2229,0,0,0,0,0012_003152_000992,"""Naxos Waltz""",Y,650,Naxos Waltz,,,,,,,"Waterman, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : G.P. Reed,,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 57",English,,,,,0012_003152_000992.pdf,409758
2230,0,0,0,0,0012_003152_000993,"""Anchored!""",Y,650,Anchored!,,,,,,"Mr. A. Sarjeant, Mr. James Budd, MR. De Lacy, Mr. Henry Carter, Mr. H. Prenton, Mr. B Thelenberg, Mr. Walter Browne, Mr. Lionel Lincoln, Mr. Alfred Grieve, Mr. Edward Hall, Mr. Ernest Loder, Mr. R. Soppitt, Mr. March Harding, Mr. Caston, Mr. Marriner, Mr.","Watson, Michael",,,"Cowan, Samuel K., M.A.",,,,,,,,,,,,,,,,,,,,,,,,London : B. Williams,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 58",English,,,,,0012_003152_000993.pdf,3251896
2231,0,0,0,0,0012_003152_000994,"""Our Guards!""",Y,650,Our Guards!,,,,,,,"Watson, Michael",,,"Watson, Michael",,,,,,,,,,,,,,,,,,,,,,,,London : W. Morley & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 9, Folder 59",English,,,,,0012_003152_000994.pdf,2332412
